old_goodfire_label,paper_row_count,paper_sources,paper_tasks,paper_conditions,candidate_rank,candidate_feature_index,candidate_neuronpedia_label,candidate_cosine_similarity,candidate_confidence_bucket,candidate_explanation_model,candidate_explanation_type,candidate_neuronpedia_api_url,match_status,search_query,search_endpoint,search_error
Explanatory qualifications and limitations in technical writing,1,lottery,safe_risky_choice,slightly_prompting,5,22191,"conditional explanations, exceptions, or limitations",0.5262973829472865,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/22191,approximate_neuronpedia_explanation_search,Explanatory qualifications and limitations in technical writing,https://www.neuronpedia.org/api/explanation/search,
Explanatory text about complex ecological and social systems,8,lottery,safe_risky_choice,baseline,1,10057,behavior of systems and people,0.6211353106346309,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/10057,approximate_neuronpedia_explanation_search,Explanatory text about complex ecological and social systems,https://www.neuronpedia.org/api/explanation/search,
Explanatory text about complex ecological and social systems,8,lottery,safe_risky_choice,baseline,2,26883,complex or complicated systems,0.6124809367591092,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26883,approximate_neuronpedia_explanation_search,Explanatory text about complex ecological and social systems,https://www.neuronpedia.org/api/explanation/search,
Explanatory text about complex ecological and social systems,8,lottery,safe_risky_choice,baseline,3,22019,various factors and intricate systems,0.6030429542357562,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/22019,approximate_neuronpedia_explanation_search,Explanatory text about complex ecological and social systems,https://www.neuronpedia.org/api/explanation/search,
Explanatory text about complex ecological and social systems,8,lottery,safe_risky_choice,baseline,4,39472,a complex system,0.6027187732995734,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/39472,approximate_neuronpedia_explanation_search,Explanatory text about complex ecological and social systems,https://www.neuronpedia.org/api/explanation/search,
Explanatory text about complex ecological and social systems,8,lottery,safe_risky_choice,baseline,5,49002,complex concepts and processes,0.5946789404044047,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/49002,approximate_neuronpedia_explanation_search,Explanatory text about complex ecological and social systems,https://www.neuronpedia.org/api/explanation/search,
Explanatory transitions in technical writing,2,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;prompting,1,20617,"phrases that signal instructional or technical/documentation context, such as introducing examples, metadata, or step-by-step guidance.",0.634745499277307,medium_semantic_similarity,gpt-5,oai_token-act-pair,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/20617,approximate_neuronpedia_explanation_search,Explanatory transitions in technical writing,https://www.neuronpedia.org/api/explanation/search,
Explanatory transitions in technical writing,2,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;prompting,2,17250,phrases and formatting that mark the start of a new section or sentence introducing explanatory steps or guidance.,0.6267200050289755,medium_semantic_similarity,gpt-5,oai_token-act-pair,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/17250,approximate_neuronpedia_explanation_search,Explanatory transitions in technical writing,https://www.neuronpedia.org/api/explanation/search,
Explanatory transitions in technical writing,2,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;prompting,3,586,"expository or instructional phrasing that introduces explanations, lists, or problem–solution structure.",0.6222521777755159,medium_semantic_similarity,gpt-5,oai_token-act-pair,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/586,approximate_neuronpedia_explanation_search,Explanatory transitions in technical writing,https://www.neuronpedia.org/api/explanation/search,
Explanatory transitions in technical writing,2,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;prompting,4,15892,"""The"" introducing processes and steps",0.5740386350115761,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/15892,approximate_neuronpedia_explanation_search,Explanatory transitions in technical writing,https://www.neuronpedia.org/api/explanation/search,
Explanatory transitions in technical writing,2,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;prompting,5,44848,"explanatory or instructional phrasing, especially passive-voice method statements and clauses introduced or set off by punctuation like colons and commas.",0.5696670861551564,low_semantic_similarity,gpt-5,oai_token-act-pair,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/44848,approximate_neuronpedia_explanation_search,Explanatory transitions in technical writing,https://www.neuronpedia.org/api/explanation/search,
Financial feasibility analysis and cost-benefit evaluation,11,lottery,safe_risky_choice,slightly_prompting,1,33459,economic feasibility and costs,0.7634902002967154,high_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/33459,approximate_neuronpedia_explanation_search,Financial feasibility analysis and cost-benefit evaluation,https://www.neuronpedia.org/api/explanation/search,
Financial feasibility analysis and cost-benefit evaluation,11,lottery,safe_risky_choice,slightly_prompting,2,39471,financial review and data analysis,0.6542920972527486,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/39471,approximate_neuronpedia_explanation_search,Financial feasibility analysis and cost-benefit evaluation,https://www.neuronpedia.org/api/explanation/search,
Financial feasibility analysis and cost-benefit evaluation,11,lottery,safe_risky_choice,slightly_prompting,3,64588,project or business feasibility,0.6312575989351243,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/64588,approximate_neuronpedia_explanation_search,Financial feasibility analysis and cost-benefit evaluation,https://www.neuronpedia.org/api/explanation/search,
Financial feasibility analysis and cost-benefit evaluation,11,lottery,safe_risky_choice,slightly_prompting,4,2760,financial and technical contexts,0.6028529817766471,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/2760,approximate_neuronpedia_explanation_search,Financial feasibility analysis and cost-benefit evaluation,https://www.neuronpedia.org/api/explanation/search,
Financial feasibility analysis and cost-benefit evaluation,11,lottery,safe_risky_choice,slightly_prompting,5,27338,cost and cost-effectiveness,0.5941900496363953,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27338,approximate_neuronpedia_explanation_search,Financial feasibility analysis and cost-benefit evaluation,https://www.neuronpedia.org/api/explanation/search,
Following safety guidelines and best practices in technical contexts,1086,lottery,safe_risky_choice,steering,1,63108,security and safety concepts,0.63034523647054,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/63108,approximate_neuronpedia_explanation_search,Following safety guidelines and best practices in technical contexts,https://www.neuronpedia.org/api/explanation/search,
Following safety guidelines and best practices in technical contexts,1086,lottery,safe_risky_choice,steering,2,54842,safety and risk considerations,0.6294896150499845,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/54842,approximate_neuronpedia_explanation_search,Following safety guidelines and best practices in technical contexts,https://www.neuronpedia.org/api/explanation/search,
Following safety guidelines and best practices in technical contexts,1086,lottery,safe_risky_choice,steering,3,48448,safety precautions and risks,0.5863406985695101,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/48448,approximate_neuronpedia_explanation_search,Following safety guidelines and best practices in technical contexts,https://www.neuronpedia.org/api/explanation/search,
Following safety guidelines and best practices in technical contexts,1086,lottery,safe_risky_choice,steering,4,27364,safe practices and information,0.5811017289250883,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27364,approximate_neuronpedia_explanation_search,Following safety guidelines and best practices in technical contexts,https://www.neuronpedia.org/api/explanation/search,
Following safety guidelines and best practices in technical contexts,1086,lottery,safe_risky_choice,steering,5,48660,handling safety instructions,0.574560986654938,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/48660,approximate_neuronpedia_explanation_search,Following safety guidelines and best practices in technical contexts,https://www.neuronpedia.org/api/explanation/search,
Formal offer and counteroffer language in negotiations,1352,ultimatum,ultimatum_response,baseline;prompting,1,21057,offers and options,0.5928892655880604,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/21057,approximate_neuronpedia_explanation_search,Formal offer and counteroffer language in negotiations,https://www.neuronpedia.org/api/explanation/search,
Formal offer and counteroffer language in negotiations,1352,ultimatum,ultimatum_response,baseline;prompting,2,224,"offer, conditions, products, options",0.5687104868253271,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/224,approximate_neuronpedia_explanation_search,Formal offer and counteroffer language in negotiations,https://www.neuronpedia.org/api/explanation/search,
Formal offer and counteroffer language in negotiations,1352,ultimatum,ultimatum_response,baseline;prompting,3,12652,negotiate terms and prices,0.5636689779595326,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/12652,approximate_neuronpedia_explanation_search,Formal offer and counteroffer language in negotiations,https://www.neuronpedia.org/api/explanation/search,
Formal offer and counteroffer language in negotiations,1352,ultimatum,ultimatum_response,baseline;prompting,4,961,make requests or offers,0.5444081914374959,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/961,approximate_neuronpedia_explanation_search,Formal offer and counteroffer language in negotiations,https://www.neuronpedia.org/api/explanation/search,
