dataset_kind,task,condition,reward,rank_scope,rank,feature_index,feature_label,mean_activation,n_response_units,source_output,neuronpedia_model,neuronpedia_source,label_source,neuronpedia_api_url
safe_risky,safe_risky_choice,baseline,180,condition_reward,5,18259,"comparisons with ""than""",4.175390625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/18259
safe_risky,safe_risky_choice,baseline,180,condition_reward,6,20504,safe contexts,4.0546875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/20504
safe_risky,safe_risky_choice,baseline,180,condition_reward,7,17284,0.5 scaling and figures,4.04296875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/17284
safe_risky,safe_risky_choice,baseline,180,condition_reward,8,12990,discussing risks and guarantees,3.7203125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/12990
safe_risky,safe_risky_choice,baseline,180,condition_reward,9,26699,making a choice,3.69296875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
safe_risky,safe_risky_choice,baseline,180,condition_reward,10,36960,half and remaining counts,3.667578125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/36960
safe_risky,safe_risky_choice,slightly_prompting,,condition,1,13951,sum of products for game outcomes,4.846261160714286,1400,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/13951
safe_risky,safe_risky_choice,slightly_prompting,,condition,2,59931,modifying with slightly,4.378303571428572,1400,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/59931
safe_risky,safe_risky_choice,slightly_prompting,,condition,3,14573,"as having, more interested",4.001852678571429,1400,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/14573
safe_risky,safe_risky_choice,slightly_prompting,,condition,4,20906,taking risks and responsibility,3.860513392857143,1400,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/20906
safe_risky,safe_risky_choice,slightly_prompting,,condition,5,26699,making a choice,3.708649553571429,1400,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
safe_risky,safe_risky_choice,slightly_prompting,,condition,6,19556,personality traits,3.661852678571429,1400,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/19556
safe_risky,safe_risky_choice,slightly_prompting,,condition,7,47380,user's choice or preference,3.5894866071428573,1400,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47380
safe_risky,safe_risky_choice,slightly_prompting,,condition,8,11007,"gar, gu, guarantee, assure",3.487406529017857,1400,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11007
safe_risky,safe_risky_choice,slightly_prompting,,condition,9,48258,roles and fields,3.456758390154157,1400,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/48258
safe_risky,safe_risky_choice,slightly_prompting,,condition,10,50372,numbers in arithmetic expressions,3.352505580357143,1400,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50372
safe_risky,safe_risky_choice,slightly_prompting,10,condition_reward,1,13951,sum of products for game outcomes,5.73046875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/13951
safe_risky,safe_risky_choice,slightly_prompting,10,condition_reward,2,5107,result in outcomes,5.12890625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
safe_risky,safe_risky_choice,slightly_prompting,10,condition_reward,3,11007,"gar, gu, guarantee, assure",4.7234375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11007
safe_risky,safe_risky_choice,slightly_prompting,10,condition_reward,4,59931,modifying with slightly,4.11796875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/59931
safe_risky,safe_risky_choice,slightly_prompting,10,condition_reward,5,4162,risk or possibility,4.10185546875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/4162
safe_risky,safe_risky_choice,slightly_prompting,10,condition_reward,6,47380,user's choice or preference,3.99296875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47380
safe_risky,safe_risky_choice,slightly_prompting,10,condition_reward,7,26699,making a choice,3.86640625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
safe_risky,safe_risky_choice,slightly_prompting,10,condition_reward,8,56793,guaranteed or guarantee,3.827734375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56793
safe_risky,safe_risky_choice,slightly_prompting,10,condition_reward,9,46963,expressing certainty,3.762890625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/46963
safe_risky,safe_risky_choice,slightly_prompting,10,condition_reward,10,17968,potential risks and consequences,3.734765625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/17968
safe_risky,safe_risky_choice,slightly_prompting,15,condition_reward,1,13951,sum of products for game outcomes,5.7265625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/13951
safe_risky,safe_risky_choice,slightly_prompting,15,condition_reward,2,5107,result in outcomes,5.31640625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
safe_risky,safe_risky_choice,slightly_prompting,15,condition_reward,3,11007,"gar, gu, guarantee, assure",4.534375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11007
safe_risky,safe_risky_choice,slightly_prompting,15,condition_reward,4,15122,compared to or with,4.222412109375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/15122
safe_risky,safe_risky_choice,slightly_prompting,15,condition_reward,5,59931,modifying with slightly,4.190625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/59931
safe_risky,safe_risky_choice,slightly_prompting,15,condition_reward,6,47380,user's choice or preference,3.98671875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47380
safe_risky,safe_risky_choice,slightly_prompting,15,condition_reward,7,4162,risk or possibility,3.8876953125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/4162
safe_risky,safe_risky_choice,slightly_prompting,15,condition_reward,8,56793,guaranteed or guarantee,3.880859375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56793
safe_risky,safe_risky_choice,slightly_prompting,15,condition_reward,9,26699,making a choice,3.86328125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
safe_risky,safe_risky_choice,slightly_prompting,15,condition_reward,10,46963,expressing certainty,3.756640625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/46963
safe_risky,safe_risky_choice,slightly_prompting,20,condition_reward,1,5107,result in outcomes,5.31015625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
safe_risky,safe_risky_choice,slightly_prompting,20,condition_reward,2,13951,sum of products for game outcomes,5.0703125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/13951
safe_risky,safe_risky_choice,slightly_prompting,20,condition_reward,3,59931,modifying with slightly,4.063671875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/59931
safe_risky,safe_risky_choice,slightly_prompting,20,condition_reward,4,4162,risk or possibility,4.0451171875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/4162
safe_risky,safe_risky_choice,slightly_prompting,20,condition_reward,5,11007,"gar, gu, guarantee, assure",4.013525390625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11007
safe_risky,safe_risky_choice,slightly_prompting,20,condition_reward,6,26699,making a choice,3.788671875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
safe_risky,safe_risky_choice,slightly_prompting,20,condition_reward,7,47380,user's choice or preference,3.735546875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47380
safe_risky,safe_risky_choice,slightly_prompting,20,condition_reward,8,20906,taking risks and responsibility,3.6734375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/20906
safe_risky,safe_risky_choice,slightly_prompting,20,condition_reward,9,46790,chance to or chance of,3.48321533203125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/46790
safe_risky,safe_risky_choice,slightly_prompting,20,condition_reward,10,53415,"practice, invasive, times, innovation, solution, specific",3.42578125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/53415
safe_risky,safe_risky_choice,slightly_prompting,25,condition_reward,1,31084,willing to,7.22890625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/31084
safe_risky,safe_risky_choice,slightly_prompting,25,condition_reward,2,5107,result in outcomes,6.53125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
safe_risky,safe_risky_choice,slightly_prompting,25,condition_reward,3,14573,"as having, more interested",4.9078125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/14573
safe_risky,safe_risky_choice,slightly_prompting,25,condition_reward,4,4162,risk or possibility,4.6296875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/4162
safe_risky,safe_risky_choice,slightly_prompting,25,condition_reward,5,46790,chance to or chance of,4.573345947265625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/46790
safe_risky,safe_risky_choice,slightly_prompting,25,condition_reward,6,27827,see if or how,4.5421875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27827
safe_risky,safe_risky_choice,slightly_prompting,25,condition_reward,7,13951,sum of products for game outcomes,4.13125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/13951
safe_risky,safe_risky_choice,slightly_prompting,25,condition_reward,8,59931,modifying with slightly,4.02890625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/59931
safe_risky,safe_risky_choice,slightly_prompting,25,condition_reward,9,20906,taking risks and responsibility,3.77578125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/20906
safe_risky,safe_risky_choice,slightly_prompting,25,condition_reward,10,26699,making a choice,3.70625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
safe_risky,safe_risky_choice,slightly_prompting,30,condition_reward,1,31084,willing to,6.984375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/31084
safe_risky,safe_risky_choice,slightly_prompting,30,condition_reward,2,5107,result in outcomes,6.8359375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5107
